date,year,mo,da,temp,dewp,visib,wdsp,mxpsd,gust,max,min,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,collision_date,num_collisions,vehicle_1,vehicle_2,vehicle_3,vehicle_4,vehicle_5
2014-12-22,2014,12,22,42.9,37.4,9.7,7.5,15.0,20.0,48.9,37.0,0.0,0,0,0,0,0,0,2014-12-22,566,565,497,41,9,2
2014-12-23,2014,12,23,47.4,44.2,6.6,11.1,15.0,22.0,51.1,37.0,0.03,0,1,0,0,0,0,2014-12-23,732,732,631,49,7,0
2014-12-24,2014,12,24,50.7,49.2,2.1,10.2,18.1,24.1,55.9,45.0,0.55,1,1,0,0,0,0,2014-12-24,519,518,449,29,6,1
2014-12-25,2014,12,25,53.1,49.3,4.1,15.1,21.0,27.0,57.9,46.9,0.88,1,1,0,0,0,0,2014-12-25,303,302,267,23,6,1
2014-12-26,2014,12,26,44.8,33.5,10.0,10.4,15.9,21.0,57.9,39.0,0.2,0,0,0,0,0,0,2014-12-26,446,445,394,24,6,2
2014-12-27,2014,12,27,43.7,36.4,10.0,7.4,11.1,999.9,51.1,37.9,0.0,0,0,0,0,0,0,2014-12-27,406,406,343,29,6,2
2014-12-28,2014,12,28,47.0,43.2,9.5,10.7,15.9,22.0,51.1,37.9,0.01,0,1,0,0,0,0,2014-12-28,349,347,302,35,10,4
2014-12-29,2014,12,29,41.2,27.8,9.9,8.4,12.0,18.1,51.1,36.0,0.01,0,0,0,0,0,0,2014-12-29,411,410,360,22,5,0
2014-12-30,2014,12,30,32.1,15.4,10.0,11.9,15.9,25.1,44.1,27.0,0.0,0,0,0,0,0,0,2014-12-30,469,469,423,40,10,1
2014-12-31,2014,12,31,26.9,8.3,9.9,7.5,12.0,999.9,37.0,21.9,0.0,0,0,1,0,0,0,2014-12-31,461,460,409,34,8,2
2015-01-01,2015,01,01,31.8,15.1,9.9,13.6,24.1,33.0,39.9,21.9,0.0,0,0,1,0,0,0,2015-01-01,395,394,343,48,15,4
2015-01-02,2015,01,02,40.4,21.5,10.0,13.1,19.0,31.1,45.0,28.0,0.0,0,0,0,0,0,0,2015-01-02,442,438,380,21,3,1
2015-01-03,2015,01,03,34.5,19.8,9.5,11.1,17.1,26.0,45.0,30.0,0.0,0,1,1,0,0,0,2015-01-03,456,454,365,30,5,2
2015-01-04,2015,01,04,48.6,46.9,1.9,15.5,22.9,28.9,54.0,30.0,0.21,1,1,0,0,0,0,2015-01-04,381,381,307,39,8,2
2015-01-05,2015,01,05,44.0,32.1,7.6,16.3,28.9,39.0,55.0,28.9,0.27,0,1,0,0,1,0,2015-01-05,498,495,417,42,9,2
2015-01-06,2015,01,06,20.8,5.2,8.8,10.3,21.0,31.1,28.0,19.0,0.0,0,0,1,0,0,0,2015-01-06,777,775,687,59,15,5
2015-01-07,2015,01,07,22.6,10.2,9.4,12.1,26.0,35.9,27.0,17.1,0.0,0,0,1,0,0,0,2015-01-07,538,537,469,28,4,1
2015-01-08,2015,01,08,13.1,-2.4,9.9,14.8,21.0,29.9,27.0,6.1,0.0,0,0,1,0,0,0,2015-01-08,573,572,505,29,6,0
2015-01-09,2015,01,09,35.2,22.5,9.5,21.0,38.1,49.0,46.0,26.1,0.0,0,0,1,0,0,0,2015-01-09,751,749,646,44,6,0
2015-01-10,2015,01,10,26.9,10.0,10.0,10.2,17.1,22.0,30.0,21.9,0.0,0,0,0,0,0,0,2015-01-10,481,480,404,32,9,1
2015-01-11,2015,01,11,27.1,12.1,10.0,8.8,13.0,17.1,37.0,19.9,0.0,0,0,0,0,0,0,2015-01-11,341,341,303,26,8,4
2015-01-12,2015,01,12,40.9,35.6,7.7,6.3,14.0,29.9,52.0,21.0,0.0,1,1,0,0,0,0,2015-01-12,580,577,492,45,9,0
2015-01-13,2015,01,13,32.6,25.6,8.4,16.3,22.9,28.9,52.0,26.1,0.82,0,1,1,0,0,0,2015-01-13,613,611,530,37,4,0
2015-01-14,2015,01,14,32.1,24.0,8.0,9.6,13.0,22.9,37.0,26.1,0.15,0,1,1,0,0,0,2015-01-14,506,506,437,38,9,1
2015-01-15,2015,01,15,35.8,33.6,2.8,14.1,17.1,24.1,37.9,28.0,0.03,0,1,1,0,0,0,2015-01-15,548,547,476,46,11,2
2015-01-16,2015,01,16,34.5,23.4,10.0,14.9,25.1,34.0,39.9,28.9,0.02,0,0,0,0,0,0,2015-01-16,563,562,493,33,9,2
2015-01-17,2015,01,17,20.2,1.9,10.0,13.3,21.0,31.1,39.9,15.1,0.0,0,0,0,0,0,0,2015-01-17,495,492,428,28,7,1
2015-01-18,2015,01,18,40.0,32.8,9.2,13.4,25.1,31.1,50.0,14.0,0.0,0,0,0,0,0,0,2015-01-18,961,961,785,156,55,18
2015-01-19,2015,01,19,41.7,36.0,8.2,13.5,25.1,46.0,50.0,30.9,0.26,0,1,0,0,0,0,2015-01-19,496,496,438,25,4,3
2015-01-20,2015,01,20,35.7,23.4,10.0,13.1,20.0,26.0,44.1,33.1,0.03,0,0,0,0,0,0,2015-01-20,500,499,427,22,4,1
2015-01-21,2015,01,21,32.3,17.7,10.0,7.9,13.0,999.9,39.0,25.0,0.0,0,0,0,0,0,0,2015-01-21,495,494,438,27,5,2
2015-01-22,2015,01,22,35.5,30.5,8.4,8.4,12.0,999.9,39.0,25.0,0.13,0,0,1,0,0,0,2015-01-22,508,507,435,26,6,1
2015-01-23,2015,01,23,31.6,20.4,10.0,10.4,15.9,999.9,39.0,27.0,0.09,0,0,0,0,0,0,2015-01-23,598,595,526,34,6,1
2015-01-24,2015,01,24,38.5,34.8,6.7,12.4,25.1,33.0,45.0,27.0,0.23,0,1,1,0,0,0,2015-01-24,428,427,359,31,2,1
2015-01-25,2015,01,25,36.5,26.7,9.4,16.0,22.0,32.1,45.0,33.1,0.9,0,0,1,0,0,0,2015-01-25,406,405,357,31,8,3
2015-01-26,2015,01,26,31.2,20.9,6.7,12.7,24.1,31.1,43.0,26.1,0.0,0,0,1,0,0,0,2015-01-26,484,483,432,38,3,1
2015-01-27,2015,01,27,30.2,27.9,0.6,39.3,48.0,62.9,33.8,21.0,0.4,1,0,1,0,0,0,2015-01-27,188,188,159,8,1,0
2015-01-28,2015,01,28,21.6,14.7,6.6,16.6,29.9,44.1,26.1,19.0,0.23,0,0,1,0,0,0,2015-01-28,458,457,400,21,5,0
2015-01-29,2015,01,29,29.2,20.9,10.0,8.5,13.0,20.0,36.0,19.0,0.0,0,0,0,0,0,0,2015-01-29,519,518,465,31,3,0
2015-01-30,2015,01,30,35.1,31.1,8.4,8.1,15.0,999.9,41.0,23.0,0.0,0,1,0,0,0,0,2015-01-30,622,620,550,38,6,0
2015-01-31,2015,01,31,24.5,12.9,7.8,20.3,27.0,36.9,34.0,17.1,0.06,0,0,1,0,0,0,2015-01-31,526,524,454,39,12,4
2015-02-01,2015,02,01,24.8,10.2,10.0,16.8,25.1,32.1,32.0,17.1,0.0,0,0,0,0,0,0,2015-02-01,361,360,322,23,5,1
2015-02-02,2015,02,02,33.1,27.4,5.7,12.8,27.0,36.9,46.0,19.9,0.0,1,1,1,0,0,0,2015-02-02,680,677,592,50,10,2
2015-02-03,2015,02,03,21.0,11.7,9.3,17.6,33.0,42.9,46.0,14.0,0.86,0,0,1,0,0,0,2015-02-03,740,736,663,56,14,3
2015-02-04,2015,02,04,28.1,18.4,10.0,7.6,12.0,999.9,39.9,14.0,0.0,0,0,0,0,0,0,2015-02-04,585,582,510,29,5,2
2015-02-05,2015,02,05,34.1,28.9,7.2,12.9,28.9,40.0,39.9,15.1,0.0,1,0,1,0,0,0,2015-02-05,569,568,495,30,6,0
2015-02-06,2015,02,06,16.8,5.0,9.8,15.8,26.0,38.1,39.9,10.9,0.01,0,0,1,0,0,0,2015-02-06,652,651,584,32,5,0
2015-02-07,2015,02,07,27.4,16.0,9.5,10.3,15.9,999.9,33.1,10.9,0.0,0,0,1,0,0,0,2015-02-07,449,447,398,23,6,1
2015-02-08,2015,02,08,34.5,29.9,7.6,6.0,9.9,999.9,37.9,21.9,0.0,0,0,1,0,0,0,2015-02-08,394,394,337,39,12,3
2015-02-09,2015,02,09,37.1,34.3,6.3,14.9,20.0,28.0,37.9,30.9,0.04,0,1,0,0,0,0,2015-02-09,547,545,469,29,8,1
2015-02-10,2015,02,10,36.4,32.9,7.4,21.1,27.0,34.0,37.9,35.1,0.07,0,1,1,0,0,0,2015-02-10,571,571,498,34,9,3
2015-02-11,2015,02,11,32.6,23.3,9.9,23.9,29.9,40.0,37.0,30.9,0.01,0,0,0,0,0,0,2015-02-11,610,609,534,34,11,0
2015-02-12,2015,02,12,31.0,23.6,8.9,9.5,14.0,999.9,35.1,27.0,0.0,0,0,1,0,0,0,2015-02-12,526,525,466,29,3,1
2015-02-13,2015,02,13,21.8,11.0,8.1,16.2,24.1,33.0,35.1,14.0,0.04,0,0,1,0,0,0,2015-02-13,757,755,661,35,6,1
2015-02-14,2015,02,14,20.6,8.9,8.6,8.4,21.0,999.9,33.1,8.1,0.0,1,0,1,0,0,0,2015-02-14,436,435,388,33,7,2
2015-02-15,2015,02,15,25.7,21.0,4.6,19.6,41.0,55.9,34.0,8.1,0.04,1,0,1,0,0,0,2015-02-15,454,454,383,28,5,2
2015-02-16,2015,02,16,10.7,-4.6,8.6,22.7,29.9,42.9,32.0,1.9,0.0,0,0,1,0,0,0,2015-02-16,402,400,350,27,6,0
2015-02-17,2015,02,17,21.7,11.8,6.5,7.7,15.9,22.0,28.9,17.1,0.0,0,0,1,0,0,0,2015-02-17,620,620,545,42,8,4
2015-02-18,2015,02,18,30.6,24.5,10.0,8.8,13.0,999.9,36.0,16.0,0.0,0,0,0,0,0,0,2015-02-18,626,622,538,35,10,2
2015-02-19,2015,02,19,27.0,19.7,6.9,11.0,25.1,32.1,36.0,19.9,0.0,0,0,1,0,0,0,2015-02-19,515,515,462,29,6,1
2015-02-20,2015,02,20,14.1,-0.8,9.5,18.8,24.1,32.1,19.0,8.6,0.01,0,0,0,0,0,0,2015-02-20,621,619,550,43,7,4
2015-02-21,2015,02,21,21.9,10.6,10.0,8.5,15.9,999.9,37.0,3.9,0.0,0,1,0,0,0,0,2015-02-21,517,517,467,25,6,2
2015-02-22,2015,02,22,36.0,34.0,2.6,7.7,22.0,28.0,41.0,33.1,0.82,1,1,0,0,0,0,2015-02-22,519,518,446,43,8,0
2015-02-23,2015,02,23,29.4,19.6,6.0,8.9,18.1,25.1,41.0,21.0,0.25,1,0,0,0,0,0,2015-02-23,574,571,511,23,3,0
2015-02-24,2015,02,24,14.3,0.2,10.0,11.9,20.0,26.0,33.1,8.1,0.0,0,0,0,0,0,0,2015-02-24,580,577,508,36,8,2
2015-02-25,2015,02,25,29.9,21.8,7.9,12.4,20.0,27.0,33.8,23.0,0.02,0,0,1,0,0,0,2015-02-25,628,628,554,41,12,3
2015-02-26,2015,02,26,28.0,19.6,7.5,12.0,25.1,31.1,33.1,25.0,0.0,1,0,1,0,0,0,2015-02-26,539,537,470,35,6,3
2015-02-27,2015,02,27,24.2,12.2,10.0,9.3,15.9,999.9,30.9,19.9,0.0,0,0,0,0,0,0,2015-02-27,703,699,623,50,5,2
2015-02-28,2015,02,28,22.2,9.9,10.0,7.2,11.1,15.0,28.0,16.0,0.0,0,0,0,0,0,0,2015-02-28,538,537,479,38,14,1
2015-03-01,2015,03,01,23.1,14.2,9.1,5.1,8.9,999.9,30.9,10.0,0.0,0,0,1,0,0,0,2015-03-01,693,692,635,54,8,0
2015-03-02,2015,03,02,33.4,27.2,6.8,10.9,20.0,28.0,36.0,30.2,0.36,0,1,1,0,0,0,2015-03-02,650,649,559,35,4,3
2015-03-03,2015,03,03,27.0,10.3,10.0,10.8,15.9,21.0,36.0,23.0,0.12,0,0,0,0,0,0,2015-03-03,631,625,555,37,7,1
2015-03-04,2015,03,04,36.1,33.8,3.1,14.8,20.0,28.0,41.0,23.0,0.31,1,1,1,0,0,0,2015-03-04,574,571,499,25,5,1
2015-03-05,2015,03,05,32.7,30.2,1.6,10.0,15.9,25.1,41.0,24.1,0.31,1,1,1,0,0,0,2015-03-05,830,829,748,54,16,7
2015-03-06,2015,03,06,22.7,12.6,8.3,11.7,19.0,26.0,37.0,16.0,0.01,0,0,1,0,0,0,2015-03-06,939,935,844,79,19,5
2015-03-07,2015,03,07,25.0,15.9,9.9,10.9,21.0,28.9,33.1,12.0,0.0,0,0,0,0,0,0,2015-03-07,578,578,523,34,11,2
2015-03-08,2015,03,08,33.8,28.0,9.2,8.0,17.1,27.0,39.0,14.0,0.0,0,0,0,0,0,0,2015-03-08,464,464,414,43,11,7
2015-03-09,2015,03,09,35.6,26.1,9.6,9.5,20.0,25.1,44.1,24.1,0.0,0,0,0,0,0,0,2015-03-09,661,655,575,40,6,3
2015-03-10,2015,03,10,36.5,30.3,9.9,6.0,13.0,999.9,44.1,24.1,0.0,0,1,0,0,0,0,2015-03-10,584,582,484,27,3,2
2015-03-11,2015,03,11,42.1,38.5,5.0,12.3,19.0,25.1,48.0,28.0,0.55,1,1,0,0,0,0,2015-03-11,565,564,510,26,8,2
2015-03-12,2015,03,12,38.1,21.9,10.0,14.1,22.9,31.1,48.0,33.1,0.25,0,0,0,0,0,0,2015-03-12,586,585,525,29,5,2
2015-03-13,2015,03,13,31.1,11.6,10.0,12.3,20.0,26.0,41.0,26.1,0.0,0,0,0,0,0,0,2015-03-13,609,608,536,39,8,2
2015-03-14,2015,03,14,38.7,33.3,5.8,10.8,21.0,28.0,46.0,26.1,0.0,1,1,0,0,0,0,2015-03-14,507,506,424,24,5,1
2015-03-15,2015,03,15,38.5,33.8,7.0,12.3,21.0,28.9,46.0,30.9,1.16,0,1,1,0,0,0,2015-03-15,459,458,401,28,5,1
2015-03-16,2015,03,16,32.9,18.5,9.0,17.1,27.0,39.0,43.0,28.0,0.01,0,0,1,0,0,0,2015-03-16,529,527,470,35,4,2
2015-03-17,2015,03,17,38.6,34.1,7.9,10.1,27.0,39.0,46.9,28.0,0.01,0,1,0,0,0,0,2015-03-17,528,525,446,36,12,2
2015-03-18,2015,03,18,31.0,3.9,10.0,21.1,29.9,44.1,46.9,28.0,0.19,0,0,0,0,0,0,2015-03-18,547,544,482,34,5,3
2015-03-19,2015,03,19,27.6,-1.5,10.0,18.3,26.0,35.0,35.1,21.9,0.0,0,0,0,0,0,0,2015-03-19,582,579,519,23,5,0
2015-03-20,2015,03,20,30.3,13.2,9.0,6.3,13.0,15.9,35.1,21.9,0.0,0,0,1,0,0,0,2015-03-20,570,566,493,35,5,0
2015-03-21,2015,03,21,34.2,31.0,7.0,8.5,13.0,999.9,41.0,21.9,0.02,0,1,1,0,0,0,2015-03-21,507,503,430,35,7,1
2015-03-22,2015,03,22,35.1,18.8,9.4,15.7,25.1,33.0,41.0,21.0,0.13,0,0,0,0,0,0,2015-03-22,432,432,390,41,9,2
2015-03-23,2015,03,23,27.2,1.4,10.0,14.9,22.0,32.1,37.9,21.0,0.0,0,0,0,0,0,0,2015-03-23,586,584,508,28,9,3
2015-03-24,2015,03,24,31.4,16.3,10.0,6.7,11.1,999.9,37.9,21.0,0.0,0,0,0,0,0,0,2015-03-24,601,596,533,28,1,0
2015-03-25,2015,03,25,33.6,24.1,9.9,6.7,11.1,999.9,44.1,24.1,0.0,0,0,0,0,0,0,2015-03-25,538,535,468,31,5,1
2015-03-26,2015,03,26,42.6,39.7,4.2,12.8,18.1,27.0,46.9,27.0,0.02,1,1,0,0,0,0,2015-03-26,525,525,466,32,7,1
2015-03-27,2015,03,27,42.4,40.0,5.1,13.1,20.0,31.1,48.9,37.9,0.44,1,1,0,0,1,0,2015-03-27,532,529,468,22,2,0
2015-03-28,2015,03,28,37.4,34.5,7.8,12.7,20.0,28.0,39.0,33.8,0.24,0,1,1,0,0,0,2015-03-28,459,459,401,28,4,2
2015-03-29,2015,03,29,34.9,23.9,9.5,10.6,18.1,22.9,39.9,28.9,0.19,0,0,1,0,0,0,2015-03-29,505,503,461,40,6,1
2015-03-30,2015,03,30,36.8,28.3,9.8,11.0,14.0,20.0,44.1,27.0,0.0,0,1,0,0,0,0,2015-03-30,556,556,505,33,6,1
2015-03-31,2015,03,31,39.4,31.2,9.8,13.6,20.0,26.0,46.0,33.1,0.0,0,0,0,0,0,0,2015-03-31,628,624,537,31,13,3
2015-04-01,2015,04,01,37.9,24.8,9.8,11.5,21.0,26.0,46.0,34.0,0.01,0,1,0,0,0,0,2015-04-01,648,646,586,42,9,1
2015-04-02,2015,04,02,37.1,27.6,9.9,7.0,15.9,999.9,46.9,24.1,0.0,0,0,0,0,0,0,2015-04-02,653,650,573,35,7,1
2015-04-03,2015,04,03,45.0,41.6,5.9,14.6,19.0,22.0,48.0,42.1,0.0,0,1,0,0,0,0,2015-04-03,491,490,422,33,6,1
2015-04-04,2015,04,04,47.3,39.1,4.8,13.7,26.0,35.0,57.0,41.0,0.27,1,1,0,0,0,0,2015-04-04,507,505,436,37,5,0
2015-04-05,2015,04,05,41.6,27.3,10.0,12.5,18.1,25.1,57.0,34.0,0.05,0,0,0,0,0,0,2015-04-05,422,422,378,40,5,2
2015-04-06,2015,04,06,43.2,36.1,9.5,6.8,13.0,999.9,51.1,32.0,0.0,1,0,0,0,0,0,2015-04-06,510,508,446,38,7,2
2015-04-07,2015,04,07,44.2,40.5,8.6,9.3,18.1,21.0,51.1,32.0,0.12,0,1,0,0,0,0,2015-04-07,452,452,397,29,13,3
2015-04-08,2015,04,08,41.2,34.2,10.0,14.8,22.0,28.0,48.0,39.0,0.06,0,0,0,0,0,0,2015-04-08,457,455,419,23,2,1
2015-04-09,2015,04,09,39.4,35.5,4.5,18.7,24.1,33.0,46.9,37.0,0.18,0,1,0,0,0,0,2015-04-09,452,449,403,27,4,3
2015-04-10,2015,04,10,43.9,41.7,3.6,9.4,21.0,27.0,53.1,37.0,0.01,1,1,0,0,1,0,2015-04-10,486,485,423,25,4,1
2015-04-11,2015,04,11,47.8,40.7,5.1,12.4,19.0,24.1,57.9,39.9,0.26,1,1,0,0,0,0,2015-04-11,576,575,519,44,19,8
2015-04-12,2015,04,12,45.0,31.4,10.0,10.1,15.9,22.9,57.9,32.0,0.0,0,0,0,0,0,0,2015-04-12,443,440,403,44,6,5
2015-04-13,2015,04,13,45.0,38.2,10.0,9.1,12.0,999.9,54.0,32.0,0.0,0,0,0,0,0,0,2015-04-13,554,553,484,29,5,1
2015-04-14,2015,04,14,49.8,46.3,8.9,10.2,20.0,29.9,54.0,37.9,0.0,0,1,0,0,0,0,2015-04-14,542,540,490,28,4,1
2015-04-15,2015,04,15,50.6,35.8,8.3,6.9,19.0,27.0,62.1,37.9,0.03,1,0,0,0,0,0,2015-04-15,595,591,506,29,5,2
2015-04-16,2015,04,16,46.4,28.5,10.0,8.6,13.0,17.1,62.1,37.9,0.0,0,0,0,0,0,0,2015-04-16,560,556,501,38,6,0
2015-04-17,2015,04,17,47.5,43.2,6.9,12.5,15.9,24.1,54.0,39.0,0.0,1,1,0,0,0,0,2015-04-17,679,674,609,51,10,0
2015-04-18,2015,04,18,51.9,45.2,7.3,7.7,14.0,999.9,64.0,41.0,0.12,1,1,0,0,0,0,2015-04-18,605,604,520,46,10,5
2015-04-19,2015,04,19,46.3,37.4,9.9,11.0,20.0,27.0,64.0,39.9,0.0,0,0,0,0,0,0,2015-04-19,471,468,424,36,7,3
2015-04-20,2015,04,20,45.2,40.7,8.5,16.2,28.9,38.1,52.0,39.9,0.0,0,1,0,0,0,0,2015-04-20,630,630,552,38,11,4
2015-04-21,2015,04,21,51.5,48.6,3.6,14.3,26.0,35.0,55.9,39.9,0.32,1,1,0,0,1,0,2015-04-21,645,639,555,44,12,1
2015-04-22,2015,04,22,49.8,39.7,10.0,8.6,15.9,22.0,57.0,37.9,0.05,0,0,0,0,0,0,2015-04-22,568,565,497,33,8,0
2015-04-23,2015,04,23,46.9,37.6,9.8,13.4,22.0,28.9,57.0,37.9,0.13,0,1,0,0,1,0,2015-04-23,612,609,546,51,13,3
2015-04-24,2015,04,24,44.0,27.7,10.0,14.6,21.0,28.0,51.1,37.9,0.0,0,0,0,0,0,0,2015-04-24,676,672,593,41,6,2
2015-04-25,2015,04,25,43.7,27.5,9.9,12.9,19.0,22.9,51.1,37.0,0.0,0,0,0,0,0,0,2015-04-25,592,591,520,41,12,3
2015-04-26,2015,04,26,46.1,34.0,9.8,7.4,11.1,999.9,54.0,37.0,0.0,0,0,0,0,0,0,2015-04-26,477,477,442,39,11,4
2015-04-27,2015,04,27,49.0,37.9,10.0,8.9,15.0,21.0,57.0,39.0,0.0,0,1,0,0,0,0,2015-04-27,558,554,494,33,10,3
2015-04-28,2015,04,28,46.0,35.9,9.8,15.7,26.0,33.0,57.0,41.0,0.02,0,1,0,0,0,0,2015-04-28,613,613,550,36,8,2
2015-04-29,2015,04,29,49.3,38.5,9.8,7.8,14.0,18.1,55.9,39.9,0.0,0,0,0,0,0,0,2015-04-29,679,679,591,41,7,0
2015-04-30,2015,04,30,48.1,38.3,10.0,7.8,15.9,19.0,57.0,39.0,0.0,0,0,0,0,0,0,2015-04-30,640,636,561,45,8,5
2015-05-01,2015,05,01,43.8,37.2,9.6,13.3,19.0,22.9,57.0,39.0,0.0,0,1,0,0,0,0,2015-05-01,642,640,577,48,11,1
2015-05-02,2015,05,02,44.4,36.7,10.0,9.6,15.0,999.9,51.1,39.0,0.0,0,0,0,0,0,0,2015-05-02,540,540,486,31,8,2
2015-05-03,2015,05,03,44.5,38.0,9.9,5.3,11.1,999.9,53.1,32.0,0.0,1,0,0,0,0,0,2015-05-03,555,553,494,42,14,5
2015-05-04,2015,05,04,52.2,47.2,9.9,8.8,14.0,20.0,60.1,32.0,0.0,0,0,0,0,0,0,2015-05-04,641,637,567,35,8,4
2015-05-05,2015,05,05,57.1,48.6,9.8,11.0,15.9,21.0,71.1,46.0,0.0,0,0,0,0,0,0,2015-05-05,638,635,575,32,6,2
2015-05-06,2015,05,06,55.3,42.1,9.7,6.8,13.0,999.9,71.1,46.9,0.0,0,0,0,0,0,0,2015-05-06,568,567,506,32,5,0
2015-05-07,2015,05,07,55.9,42.3,9.8,7.2,14.0,999.9,70.0,42.1,0.0,0,0,0,0,0,0,2015-05-07,684,679,605,37,5,0
2015-05-08,2015,05,08,52.4,47.8,7.1,8.8,14.0,999.9,70.0,42.1,0.0,1,0,0,0,0,0,2015-05-08,709,703,626,46,7,1
2015-05-09,2015,05,09,54.3,50.9,4.4,6.4,11.1,999.9,64.9,46.9,0.0,1,0,0,0,0,0,2015-05-09,560,556,495,43,10,2
2015-05-10,2015,05,10,57.0,54.8,0.8,8.3,17.1,999.9,64.9,50.0,0.01,1,1,0,0,0,0,2015-05-10,549,548,495,52,11,0
2015-05-11,2015,05,11,57.9,55.9,0.8,11.1,15.9,21.0,66.9,54.0,0.0,1,1,0,0,0,0,2015-05-11,645,645,572,46,6,3
2015-05-12,2015,05,12,58.3,56.2,0.9,11.3,18.1,24.1,66.9,54.0,0.02,1,1,0,0,0,0,2015-05-12,684,684,603,49,10,6
2015-05-13,2015,05,13,59.5,47.2,8.7,12.2,17.1,24.1,66.9,53.1,0.0,0,0,0,0,0,0,2015-05-13,655,654,592,45,11,0
2015-05-14,2015,05,14,54.0,39.9,10.0,6.9,13.0,999.9,66.9,45.0,0.0,0,0,0,0,0,0,2015-05-14,654,653,574,38,12,5
2015-05-15,2015,05,15,54.4,46.4,10.0,9.7,13.0,999.9,64.9,46.9,0.0,0,0,0,0,0,0,2015-05-15,723,719,655,38,6,3
2015-05-16,2015,05,16,55.5,50.3,9.9,7.5,11.1,999.9,64.0,48.0,0.0,0,0,0,0,0,0,2015-05-16,650,642,559,41,10,3
2015-05-17,2015,05,17,63.1,56.2,9.4,9.1,18.1,21.0,78.1,50.0,0.0,0,0,0,0,0,0,2015-05-17,543,542,487,44,9,4
2015-05-18,2015,05,18,53.9,48.8,5.7,9.4,17.1,18.1,60.1,48.0,0.0,1,0,0,0,0,0,2015-05-18,566,563,495,46,7,0
2015-05-19,2015,05,19,51.4,49.9,2.3,8.6,13.0,999.9,61.0,46.0,0.0,1,1,0,0,0,0,2015-05-19,606,604,542,39,10,2
2015-05-20,2015,05,20,58.8,50.1,6.1,11.2,19.0,28.9,64.9,46.0,0.3,1,1,0,0,0,0,2015-05-20,666,662,575,38,5,2
2015-05-21,2015,05,21,54.8,41.1,10.0,7.7,14.0,19.0,64.9,48.0,0.0,0,0,0,0,0,0,2015-05-21,615,612,547,33,8,2
2015-05-22,2015,05,22,53.8,48.0,9.1,9.2,15.9,999.9,61.0,48.0,0.69,0,1,0,0,0,0,2015-05-22,727,723,642,51,9,2
2015-05-23,2015,05,23,54.8,33.2,10.0,15.0,22.9,28.0,61.0,48.0,0.61,0,0,0,0,0,0,2015-05-23,546,543,486,38,5,0
2015-05-24,2015,05,24,56.5,48.2,10.0,15.5,22.0,25.1,63.0,51.1,0.0,0,0,0,0,0,0,2015-05-24,432,428,377,40,9,3
2015-05-25,2015,05,25,58.9,52.6,10.0,11.4,15.0,999.9,66.0,51.1,0.0,0,0,0,0,0,0,2015-05-25,420,419,362,39,9,2
2015-05-26,2015,05,26,61.1,56.2,9.8,14.4,19.0,24.1,66.0,54.0,0.0,0,0,0,0,0,0,2015-05-26,686,682,608,46,8,2
2015-05-27,2015,05,27,62.4,57.8,8.5,13.4,18.1,24.1,68.0,57.9,0.0,0,0,0,0,0,0,2015-05-27,697,693,617,40,4,4
2015-05-28,2015,05,28,62.4,57.6,9.2,11.7,15.9,22.0,68.0,59.0,0.0,0,0,0,0,0,0,2015-05-28,682,680,597,36,5,1
2015-05-29,2015,05,29,65.4,57.4,9.2,5.7,9.9,999.9,75.9,60.1,0.0,0,0,0,0,0,0,2015-05-29,813,810,735,51,9,2
2015-05-30,2015,05,30,63.3,59.9,4.2,8.5,15.0,999.9,75.9,57.9,0.0,1,0,0,0,0,0,2015-05-30,622,621,553,39,8,3
2015-05-31,2015,05,31,64.7,60.9,7.1,11.2,15.0,21.0,71.1,59.0,0.0,1,0,0,0,0,0,2015-05-31,555,554,483,48,13,3
2015-06-01,2015,06,01,55.9,52.8,4.9,12.7,19.0,999.9,71.1,53.1,0.0,0,1,0,0,0,0,2015-06-01,691,690,602,30,8,0
2015-06-02,2015,06,02,53.4,50.1,6.6,13.7,19.0,22.9,61.0,51.1,0.08,0,1,0,0,0,0,2015-06-02,642,638,574,38,4,2
2015-06-03,2015,06,03,53.0,44.9,10.0,13.9,19.0,25.1,57.9,50.0,0.07,0,1,0,0,0,0,2015-06-03,658,655,572,43,9,4
2015-06-04,2015,06,04,52.2,42.8,10.0,7.9,14.0,18.1,60.1,43.0,0.01,0,0,0,0,0,0,2015-06-04,552,550,490,24,7,2
2015-06-05,2015,06,05,53.1,46.6,10.0,7.3,11.1,999.9,60.1,43.0,0.0,0,1,0,0,0,0,2015-06-05,692,690,613,46,9,2
2015-06-06,2015,06,06,58.0,52.5,8.4,11.5,22.0,28.9,63.0,46.9,0.05,1,1,0,0,0,0,2015-06-06,598,596,541,48,10,4
2015-06-07,2015,06,07,59.5,45.8,10.0,7.7,11.1,999.9,69.1,51.1,0.14,0,0,0,0,0,0,2015-06-07,559,557,496,37,10,4
2015-06-08,2015,06,08,59.6,51.8,10.0,10.6,15.9,999.9,69.1,51.1,0.0,0,0,0,0,0,0,2015-06-08,634,632,562,32,8,1
2015-06-09,2015,06,09,64.0,59.9,7.9,14.2,17.1,25.1,70.0,53.1,0.0,0,1,0,0,0,0,2015-06-09,652,649,588,35,11,1
2015-06-10,2015,06,10,65.2,58.5,6.4,8.8,12.0,999.9,73.0,57.9,0.07,1,0,0,0,0,0,2015-06-10,667,665,592,41,6,1
