"","date","NUM_COLLISIONS","year","mo","da","temp","dewp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","rain_drizzle","snow_ice_pellets","hail","thunder","tornado_funnel_cloud"
"3122","2022-03-07",328,2022,3,7,49.4,46.9,3.6,15.5,22,28,52,42.1,0.04,1,0,0,0,0,0
"3123","2022-05-02",282,2022,5,2,49.2,43.3,9.5,10.9,17.1,21,63,42.1,0,1,0,0,0,0,10000
"3124","2022-05-12",308,2022,5,12,53,50.5,4.3,11,20,25.1,66,46.9,0.03,1,1,0,0,0,0
"3125","2016-10-20",662,2016,10,20,60.4,54.3,9.1,10.5,19,24.1,71.1,52,0,1,0,0,0,0,0
"3126","2016-09-12",648,2016,9,12,65.1,52.1,10,7.9,15.9,33,78.1,55.9,0,0,0,0,0,0,0
"3127","2016-08-31",661,2016,8,31,70.4,65.7,10,9.1,12,33,75.9,59,0,0,0,0,0,0,0
"3128","2016-05-09",646,2016,5,9,54,40.6,10,13.8,22.9,29.9,61,45,0.01,0,0,0,0,0,0
"3129","2016-04-12",638,2016,4,12,52.5,48.6,6.4,13.6,18.1,33,57.9,44.1,0,0,1,0,0,0,0
"3130","2016-02-21",481,2016,2,21,46.8,38.5,8.4,11.2,14,33,54,39,0,0,0,0,0,0,0
"3131","2022-05-29",281,2022,5,29,63.8,56.2,8.7,7.9,11.1,33,73.9,57,0,1,0,0,0,0,0
"3132","2022-06-02",316,2022,6,2,60.9,55.8,9.1,7.5,11.1,33,69.1,54,0,1,0,0,0,0,0
"3133","2022-07-26",275,2022,7,26,76.6,70,8.4,7.5,15.9,21,82.9,73,0.23,1,0,0,1,0,10010
"3134","2022-06-23",298,2022,6,23,64.5,57.9,10,10.3,18.1,19,73,57.9,0,0,0,0,0,0,0
"3135","2022-06-28",295,2022,6,28,68.2,61.4,9.8,7,13,18.1,75,64,0.06,1,0,0,0,0,10000
"3136","2021-01-02",220,2021,1,2,47.4,42.5,7.4,15.4,22.9,34,53.1,33.1,0.56,1,1,0,0,0,0
"3137","2021-04-11",215,2021,4,11,48.2,47.3,2.4,10.4,20,21,54,39.9,0,1,0,0,0,0,0
"3138","2020-11-17",260,2020,11,17,47.4,29,10,8.9,15,19,62.1,41,0,0,0,0,0,0,0
"3139","2020-10-31",334,2020,10,31,44.9,27.5,10,6.7,17.1,25.1,48,39,0,0,0,0,0,0,0
"3140","2020-11-18",295,2020,11,18,38.1,21.8,10,15.4,21,28,54,33.1,0,0,0,0,0,0,0
"3141","2020-05-19",229,2020,5,19,51.7,41.2,10,15.5,24.1,34,61,48,0,0,0,0,0,0,0
"3142","2020-10-10",277,2020,10,10,65.2,56.4,9.9,17.6,21,29.9,70,55,0,0,0,0,0,0,0
"3143","2020-08-18",311,2020,8,18,68.3,62.8,9.6,8.5,15.9,22,75.9,57.9,0.42,1,0,0,0,0,10000
"3144","2020-08-02",286,2020,8,2,71.9,66.9,8.9,8.4,15,33,82.9,62.1,0,1,0,0,0,0,0
"3145","2020-07-05",290,2020,7,5,63.1,61,4.4,5,11.1,33,73,60.1,0,1,0,0,0,0,0
"3146","2020-08-11",317,2020,8,11,75.4,71.9,7.8,9.1,12,33,81,70,0,0,0,0,0,0,0
"3147","2020-06-26",337,2020,6,26,66.7,61.7,9.6,7.8,12,33,77,61,0,0,0,0,0,0,0
"3148","2020-05-23",193,2020,5,23,56.4,55,4.1,9.7,21,28,66.2,48,0,1,1,0,0,0,0
"3149","2020-06-17",244,2020,6,17,61.2,53.9,10,8.3,12,33,71.1,52,0,0,0,0,0,0,0
"3150","2020-04-24",172,2020,4,24,46.3,42.8,7.7,12.5,22.9,34,50,36,0.54,1,0,0,0,0,10000
"3151","2020-06-21",245,2020,6,21,65.2,62.5,5.8,6.3,8.9,33,75.9,60.1,0,1,0,0,0,0,0
"3152","2020-06-03",216,2020,6,3,59.2,56.3,9.2,9.8,15,33,66.9,53.1,0.05,1,0,0,0,0,10000
"3153","2015-07-19",545,2015,7,19,71.4,67.9,6.9,9,12,33,77,64,0,1,0,0,0,0,0
"3154","2020-04-06",127,2020,4,6,46.7,37.8,9.9,7.9,14,19,55,37,0,0,0,0,0,0,0
"3155","2020-02-26",449,2020,2,26,44.5,42.8,4.7,7,12,33,48,42.1,0.08,1,1,0,0,0,0
"3156","2020-01-31",518,2020,1,31,29.8,22.3,10,3.3,8.9,33,39.9,19,0,0,0,0,0,0,0
"3157","2019-12-31",443,2019,12,31,44.7,42.6,4.8,14.7,31.1,39,52,37.9,0.88,1,1,0,0,0,0
"3158","2019-09-29",488,2019,9,29,66.9,62,8.7,11.4,20,26,72,55,0,0,0,0,0,0,0
"3159","2019-12-05",597,2019,12,5,39.6,30.2,10,8.4,15.9,24.1,46,32,0,0,0,0,0,0,0
"3160","2019-08-26",494,2019,8,26,64.3,57.8,10,13.7,21,28,71.1,60.1,0,0,0,0,0,0,0
"3161","2019-05-23",722,2019,5,23,52.5,45.6,10,10.5,17.1,33,61,46,0,0,1,0,0,0,0
"3162","2019-02-10",445,2019,2,10,28.7,9.5,10,11.7,15.9,22,34,24.1,0,0,0,0,0,0,0
"3163","2019-02-23",439,2019,2,23,34.8,27.7,10,4.9,8.9,33,43,30,0,0,0,0,0,0,0
"3164","2018-12-30",404,2018,12,30,34.6,24,10,8.4,14,24.1,54,27,0,0,0,0,0,0,0
"3165","2018-09-01",529,2018,9,1,65,59.4,10,7.2,11.1,17.1,75,55.9,0,0,0,0,0,0,0
"3166","2018-08-08",656,2018,8,8,74.6,73.6,5.9,8.1,12,33,82,70,0,1,0,0,0,0,0
"3167","2018-08-14",701,2018,8,14,72.8,71.4,4.5,6.9,11.1,33,80.1,64.9,0,1,0,0,0,0,0
"3168","2018-06-23",513,2018,6,23,59.2,57,5.7,9.2,14,20,69.1,55.9,0.16,1,1,0,0,1,0
"3169","2018-05-16",686,2018,5,16,55.3,53.8,9.3,8.5,14,17.1,60.1,50,0.02,0,1,0,0,0,0
"3170","2018-04-13",755,2018,4,13,47.7,45.3,6.7,15.4,25.1,32.1,51.1,37,0.02,1,1,0,0,0,0
"3171","2018-03-29",613,2018,3,29,41.6,40.3,8.1,6.5,9.9,33,48.9,35.1,0,0,0,0,0,0,0
"3172","2013-09-01",480,2013,9,1,70.7,68.3,7.5,10.1,13,33,75.9,66.9,0,0,1,0,0,0,0
"3173","2017-12-07",693,2017,12,7,43.4,28.1,10,10.2,17.1,21,57,39,0.02,0,0,0,0,0,0
"3174","2017-12-19",657,2017,12,19,44.9,41.8,9.3,10.3,17.1,22,51.1,41,0.01,0,0,0,0,0,0
"3175","2017-11-20",748,2017,11,20,40.5,24.6,10,15.4,21,35.9,45,37.9,0.18,0,0,0,0,0,0
"3176","2012-10-29",298,2012,10,29,56.9,53.1,6.1,18.7,35.9,52.1,64.4,54,0.03,0,1,0,0,0,0
"3177","2017-05-17",753,2017,5,17,57.9,50.2,9.8,11.3,15.9,21,69.1,48,0,0,0,0,0,0,0
"3178","2017-05-25",742,2017,5,25,53.8,51.1,5.6,11.6,17.1,22,59,51.1,0.05,1,1,0,0,0,0
"3179","2017-06-08",660,2017,6,8,52.7,45.2,9.2,5.5,12,33,63,39.9,0.01,0,1,0,0,0,0
"3180","2017-03-23",703,2017,3,23,26.4,1.5,10,17.1,25.1,35,46,19.9,0,0,0,0,0,0,0
"3181","2022-09-04",250,2022,9,4,68,60.8,10,5.8,11.1,33,77,53.1,0,0,0,0,0,0,0
"3182","2022-10-12",306,2022,10,12,61.8,56.8,9.9,6.7,11.1,33,71.1,46.9,0,0,0,0,0,0,0
"3183","2022-10-08",291,2022,10,8,58,48.4,10,8.2,13,15.9,68,51.1,0,1,0,0,0,0,10000
"3184","2017-01-21",475,2017,1,21,42.3,37.5,6.7,7.5,17.1,20,46,37,0,1,1,0,0,0,0
"3185","2021-04-15",270,2021,4,15,43.8,37.3,10,10.4,18.1,22.9,54,37,0,1,0,0,0,0,10000
"3186","2021-04-18",258,2021,4,18,47.2,38.8,10,8.2,15,18.1,55,39,0.11,0,0,0,0,0,0
"3187","2021-04-19",320,2021,4,19,50.9,43.1,10,8.1,11.1,33,61,43,0,0,0,0,0,0,0
"3188","2021-06-07",381,2021,6,7,65,60.7,5.5,10.3,14,33,69.1,62.1,0,1,0,0,0,0,0
"3189","2022-01-12",248,2022,1,12,30,18.8,9.4,13.9,25.1,29.9,45,10.9,0,1,0,0,0,1000,1000
"3190","2022-07-04",255,2022,7,4,72.1,59.1,9.9,9,15.9,33,80.1,66,0.01,0,0,0,0,0,0
"3191","2021-10-21",371,2021,10,21,65.3,60.5,9.5,8.5,13,33,72,59,0,0,0,0,0,0,0
"3192","2022-01-24",238,2022,1,24,34.5,23.8,9.7,7.4,12,33,39.9,25,0,1,0,0,0,1000,1000
"3193","2021-08-15",314,2021,8,15,77,62.7,9.7,10.3,14,33,87.1,66.9,0,0,0,0,0,0,0
"3194","2021-09-01",319,2021,9,1,73.4,67.5,10,5.6,11.1,33,87.1,68,0,1,0,0,0,0,10000
"3195","2022-01-30",223,2022,1,30,20.8,9.5,8.7,16.5,25.1,39,26.1,17.1,0.41,1,0,0,0,1000,1000
"3196","2022-07-11",278,2022,7,11,68.1,61.2,10,8.3,12,33,77,57,0,0,0,0,0,0,0
"3197","2022-02-14",304,2022,2,14,29.7,22.4,5.4,16.2,21,29.9,43,21.9,0.1,1,1,0,0,0,11000
"3198","2022-02-16",278,2022,2,16,30.5,18,10,9.9,20,26,44.1,15.1,0,0,0,0,0,0,0
"3199","2022-04-29",361,2022,4,29,49.1,22.6,10,15.2,21,27,54,44.1,0,0,0,0,0,0,0
"3200","2022-03-20",258,2022,3,20,51.8,48.1,4.4,9.8,18.1,25.1,61,44.1,0.14,1,0,0,0,0,0
"3201","2016-09-06",626,2016,9,6,69.9,65.8,7.9,15.2,22,31.1,75.9,62.1,1.25,0,1,0,0,0,0
"3202","2016-05-27",767,2016,5,27,60,55.8,6.5,8.2,12,33,78.1,55.9,0,1,1,0,0,0,0
"3203","2022-08-18",282,2022,8,18,72.5,62.7,10,12.7,19,22.9,79,62.1,0.01,0,0,0,0,0,0
"3204","2022-08-22",248,2022,8,22,71.2,69.8,6.4,8.7,13,33,81,63,0,1,1,0,0,0,0
"3205","2021-03-17",243,2021,3,17,38.5,29.9,10,4.8,15.9,33,43,30,0,0,0,0,0,0,0
"3206","2020-12-26",226,2020,12,26,40.1,29.4,8.8,19.7,27,35.9,59,34,1.18,1,1,0,0,0,11000
"3207","2020-12-25",168,2020,12,25,53.9,51.3,4.3,19.4,28,38.1,59,43,0,1,1,0,0,0,0
"3208","2020-12-22",320,2020,12,22,40.8,33.2,9.3,8.6,20,27,46,34,0.02,0,0,0,0,0,0
"3209","2020-12-08",282,2020,12,8,36.4,28.9,10,14.1,22.9,31.1,39.2,33.1,0,1,0,0,0,0,10000
"3210","2020-10-13",323,2020,10,13,61.8,60.1,3.3,15.7,19,28,64.4,57,0.05,1,0,0,0,0,10000
"3211","2020-08-25",286,2020,8,25,74.2,70.5,5.9,10.1,17.1,22,81,68,0,1,0,0,0,0,0
"3212","2020-09-13",245,2020,9,13,64.2,57.9,10,8.6,15,33,72,59,0,0,0,0,0,0,0
"3213","2020-08-13",275,2020,8,13,77,72,4.1,6.8,13,33,86,71.1,0,1,0,0,0,0,0
"3214","2020-07-19",313,2020,7,19,69.1,67.5,0.8,8.4,12,33,72,66.2,0,1,0,0,0,0,0
"3215","2020-04-17",158,2020,4,17,42.2,20.9,10,16.3,22.9,28.9,52,32,0,0,0,0,0,0,0
"3216","2020-06-25",250,2020,6,25,67.8,62.5,9.1,7.5,13,33,77,61,0,0,0,0,0,0,0
"3217","2020-05-24",197,2020,5,24,51.7,45.8,9.7,14.1,18.1,28,66,48,2.37,1,0,0,0,0,10000
"3218","2020-04-11",121,2020,4,11,44.1,30.8,10,15.6,21,31.1,51.1,39.9,0.01,0,0,0,0,0,0
"3219","2019-12-23",593,2019,12,23,44.3,38.3,7.5,11.4,15.9,33,50,37.9,0,0,0,0,0,0,0
"3220","2014-10-26",515,2014,10,26,57.6,45.4,10,13.1,18.1,28.9,62.1,45,0.04,0,1,0,0,0,0
"3221","2014-10-12",473,2014,10,12,53.3,43.7,10,9.2,14,21,59,44.1,0.78,0,0,0,0,0,0
"3222","2019-07-10",553,2019,7,10,71.5,65.8,7.3,6.4,9.9,33,84.9,60.1,0,1,0,0,0,0,0
"3223","2019-06-19",591,2019,6,19,62.3,59.6,6.7,6.8,9.9,33,69.1,57.9,0.32,1,1,0,0,0,0
"3224","2019-04-16",638,2019,4,16,47.1,32.1,10,18.3,24.1,33,57,42.1,0.58,0,0,0,0,0,0
"3225","2018-08-28",715,2018,8,28,73,71.2,3.5,9,15.9,20,84,66.9,0,1,0,0,0,0,0
"3226","2014-03-30",437,2014,3,30,46.3,44.7,1.7,13.8,20,28,55.4,39.9,1.22,1,1,0,0,0,0
"3227","2018-06-18",808,2018,6,18,62.9,60.4,9.1,9.6,15.9,19,82,57.9,0,1,0,0,0,0,0
"3228","2018-05-17",732,2018,5,17,54.1,54.1,5.3,3.6,8,33,62.1,50,0.32,1,1,0,0,0,0
"3229","2018-03-25",491,2018,3,25,35.8,32.8,9.3,16.6,26,35.9,46,26.1,0,0,1,1,0,0,0
"3230","2017-12-29",598,2017,12,29,13.7,5.4,9.5,11,18.1,25.1,21.9,6.1,0,0,0,1,0,0,0
"3231","2017-10-22",528,2017,10,22,60.6,59.2,10,6.9,8.9,33,66.9,46.9,0,0,0,0,0,0,0
"3232","2013-01-06",393,2013,1,6,35.7,31.3,9.8,5.9,15,20,44.1,23,0.01,0,1,0,0,0,0
"3233","2012-08-10",617,2012,8,10,75.3,71.3,7.6,5.4,20,23.9,79,66.2,0,1,1,0,0,0,0
"3234","2017-07-20",774,2017,7,20,74.7,70.6,5.3,7.7,12,33,84.9,66.9,0,1,0,0,0,0,0
"3235","2017-05-13",683,2017,5,13,47.9,41.7,10,8.6,15,21,54,44.1,0,0,0,0,0,0,0
"3236","2017-06-13",829,2017,6,13,67.3,59.8,7.6,10.6,17.1,24.1,80.1,59,0,0,0,0,0,0,0
"3237","2017-01-28",501,2017,1,28,38.7,23.1,10,18.3,25.1,33,45,36,0,0,0,0,0,0,0
"3238","2017-04-17",488,2017,4,17,56.4,48.3,8.7,12,15.9,21,70,48.9,0,0,0,0,0,0,0
"3239","2017-04-12",540,2017,4,12,49.1,45.1,8.3,9.9,13,33,55,46,0,0,0,0,0,0,0
"3240","2017-02-08",673,2017,2,8,46.2,43.9,2.8,10.1,19,26,50,42.1,0.13,1,1,0,0,0,0
"3241","2022-10-15",267,2022,10,15,62.7,57,7.1,4.2,8.9,33,70,57,0.08,1,0,0,0,0,0
"3242","2022-10-18",240,2022,10,18,64.5,60.8,8,12.8,22.9,28.9,70,55.9,0.14,1,0,0,1,0,10010
"3243","2016-12-13",630,2016,12,13,39.7,26.9,9.8,9.7,18.1,24.1,53.1,35.1,0.83,0,0,0,0,0,0
"3244","2016-11-14",668,2016,11,14,54.4,44.6,9.6,10.8,15,33,62.1,46.9,0,0,0,0,0,0,0
"3245","2021-05-30",256,2021,5,30,49.6,47.9,6,15.3,19,28,54,44.1,0.17,1,1,0,0,0,0
"3246","2021-12-30",222,2021,12,30,47.4,42.1,9.9,5.4,9.9,33,51.1,41,0,0,0,0,0,0,0
"3247","2021-10-08",361,2021,10,8,64.9,59.1,10,6.2,12,33,72,51.1,0,0,0,0,0,0,0
"3248","2022-01-28",283,2022,1,28,36.6,24.5,10,9.6,15.9,33,42.1,21.9,0,0,0,0,0,0,0
"3249","2021-11-18",351,2021,11,18,58.7,53.1,8.8,13.1,15.9,33,64,41,0,0,0,0,0,0,0
"3250","2021-12-05",255,2021,12,5,44.1,28.3,10,7.8,14,33,48.9,33.1,0,0,0,0,0,0,0
"3251","2022-02-28",278,2022,2,28,31,9.9,10,14.4,22.9,31.1,42.1,26.1,0,0,0,0,0,0,0
"3252","2022-03-15",295,2022,3,15,45.2,40.2,10,9.7,15.9,33,53.1,34,0,0,0,0,0,0,0
"3253","2016-11-02",665,2016,11,2,55.9,49.9,10,9.9,15.9,33,63,34,0,0,0,0,0,0,0
"3254","2016-09-18",535,2016,9,18,70.6,67.3,9.3,11.1,14,33,75,66.9,0,0,0,0,0,0,0
"3255","2016-05-22",571,2016,5,22,56.3,52.2,9,14.2,21,28.9,62.1,46.9,0.07,0,1,0,0,0,0
"3256","2016-05-15",510,2016,5,15,55.7,46.4,8.9,16.3,24.1,35.9,70,52,0.09,0,1,0,0,0,0
"3257","2022-05-16",298,2022,5,16,55.8,54.3,0.9,8.8,13,33,63,53.1,0.31,1,0,0,0,0,0
"3258","2022-05-03",282,2022,5,3,51.3,45.7,8.3,12.4,17.1,22.9,55.9,46,0.56,1,0,0,1,0,10010
"3259","2020-12-06",241,2020,12,6,39.3,28,9.8,18.1,27,38.1,41,36,1.47,1,0,0,0,0,10000
"3260","2020-11-05",357,2020,11,5,59,54.7,9.8,10.3,13,33,64.9,54,0,0,0,0,0,0,0
"3261","2020-07-14",320,2020,7,14,72,68,6.2,7.9,15,33,79,66.9,0,1,0,0,0,0,0
"3262","2020-05-11",173,2020,5,11,50.6,42.9,9.8,13.3,25.1,33,57.9,37.9,0,1,0,0,0,0,10000
"3263","2020-03-27",195,2020,3,27,47.6,36.5,9.7,11.3,18.1,33,59,35.1,0.02,0,0,0,0,0,0
"3264","2020-01-04",353,2020,1,4,45.4,43.9,3.6,5.7,9.9,33,48.9,44.1,0.08,1,1,0,0,0,0
"3265","2019-11-15",621,2019,11,15,49.3,42,9.8,11,15.9,20,54,45,0,0,1,0,0,0,0
"3266","2019-11-10",457,2019,11,10,48.3,37.2,10,8.8,17.1,33,54,32,0,0,0,0,0,0,0
"3267","2019-11-12",595,2019,11,12,53.9,50.4,8.4,13.1,24.1,35.9,60.1,33.1,0,0,1,1,0,0,0
"3268","2019-10-01",454,2019,10,1,59.4,53.9,10,8.4,14,33,66.9,48,0,0,0,0,0,0,0
"3269","2019-08-28",553,2019,8,28,65.4,61.6,9.2,7.7,20,27,72,50,0,0,1,0,0,0,0
"3270","2019-07-12",747,2019,7,12,70.8,68.3,7.9,10.9,15.9,21,80.1,64,0.18,0,1,0,0,0,0
"3271","2019-04-10",633,2019,4,10,41.8,34.8,9.3,10.4,19,22.9,48.9,35.1,0.1,0,1,0,0,0,0
"3272","2014-05-04",451,2014,5,4,51.4,42.6,9.8,12.8,22,28,57,46.9,0.02,0,0,0,0,0,0
"3273","2018-11-22",412,2018,11,22,24.9,4.8,10,19.2,22.9,33,44.1,19,0,0,0,0,0,0,0
"3274","2018-11-17",559,2018,11,17,44.5,31.4,10,12.1,20,26,50,41,0.03,0,0,0,0,0,0
"3275","2018-10-10",708,2018,10,10,66.2,64.9,3.9,9.1,13,33,72,57.9,0,1,0,0,0,0,0
"3276","2018-09-30",510,2018,9,30,61,53.5,9.7,4.7,8.9,33,72,51.1,0,1,0,0,0,0,0
"3277","2018-07-11",627,2018,7,11,68.3,65.1,9.3,8.9,17.1,33,73.9,63,0,0,1,0,0,0,0
"3278","2018-05-18",616,2018,5,18,52.2,49.1,5.7,10.9,22,28.9,62.1,48,0.17,1,1,0,0,0,0
"3279","2018-04-06",515,2018,4,6,38,25.2,9.4,12.2,27,36.9,46.9,28.9,0,0,1,1,0,0,0
"3280","2018-01-23",531,2018,1,23,45.3,45.3,4.4,16.2,26,35.9,51.1,27,0,1,1,0,0,0,0
"3281","2017-12-31",462,2017,12,31,21,17.9,4.9,10.5,14,19,21.9,19.9,0.01,0,0,1,0,0,0
"3282","2013-03-05",527,2013,3,5,38.5,29.8,9.9,14.9,21,27,43,35.1,0,0,1,0,0,0,0
"3283","2018-01-21",418,2018,1,21,39.7,31.7,10,7.2,12,33,48.9,28,0,0,0,0,0,0,0
"3284","2018-01-25",602,2018,1,25,28,12.4,10,13.2,17.1,24.1,44.1,23,0,0,0,0,0,0,0
"3285","2012-09-16",458,2012,9,16,65.1,46.5,10,1.9,13,20,73,53.6,0,0,0,0,0,0,0
"3286","2017-06-10",665,2017,6,10,60.4,54.5,9.3,9.1,14,33,70,54,0,0,0,0,0,0,0
"3287","2017-05-26",776,2017,5,26,55.4,52.9,6.2,12.9,22,28.9,59,52,0.1,1,1,0,0,0,0
"3288","2017-02-12",439,2017,2,12,35.6,32.1,7.9,15.2,21,29.9,41,23,0.3,0,1,0,0,0,0
"3289","2021-06-21",361,2021,6,21,69.1,66.1,3.5,9,13,33,77,66,0,1,0,0,0,0,0
"3290","2022-01-14",287,2022,1,14,45,41.8,7.2,17.2,40,52.1,48.9,27,0.06,1,1,0,0,0,11000
"3291","2021-10-13",312,2021,10,13,61.4,55.4,8.6,2.8,7,33,73,53.1,0,1,0,0,0,0,0
"3292","2021-10-30",352,2021,10,30,60.1,54.3,9,15.3,20,28,64.4,54,0.16,1,0,0,0,0,10000
"3293","2021-12-12",266,2021,12,12,50.9,36.1,8.4,17.7,28.9,42,62.1,42.1,0.44,1,0,0,0,0,10000
"3294","2021-08-11",316,2021,8,11,75.3,72.8,6.1,10.7,14,33,79,72,0,1,0,0,0,0,0
"3295","2022-01-26",266,2022,1,26,31.3,15.1,10,13,17.1,22.9,48.9,26.1,0,0,0,0,0,0,0
"3296","2022-02-07",276,2022,2,7,41.9,34.4,10,10.2,14,33,50,23,0,1,0,0,0,0,10000
"3297","2022-07-10",248,2022,7,10,67.5,56.5,10,5,8.9,33,77,57,0,0,0,0,0,0,0
"3298","2021-10-18",318,2021,10,18,58,43.1,10,10.9,18.1,25.1,69.1,53.1,0.09,0,0,0,0,0,0
"3299","2022-04-22",276,2022,4,22,55.7,44.1,10,11.8,15,19,66,39,0,0,0,0,0,0,0
"3300","2022-03-25",307,2022,3,25,48.4,46.2,4.9,10.8,19,26,54,39.9,0.51,1,1,0,0,1,0
"3301","2016-08-22",669,2016,8,22,73.8,66.7,6.7,10.4,15,19,81,63,0.47,1,1,0,0,0,0
"3302","2016-08-29",673,2016,8,29,72.5,66.3,9.8,9.5,15.9,22,82.9,57.9,0,0,0,0,0,0,0
"3303","2016-08-01",569,2016,8,1,68.2,62.4,9.3,9.2,14,33,75,64,0.55,0,1,0,0,0,0
"3304","2016-05-08",591,2016,5,8,48.5,46.1,2.9,9.6,14,33,66,45,0,1,1,0,0,0,0
"3305","2015-11-12",637,2015,11,12,52.5,49,7.3,11.5,24.1,29.9,59,51.1,0.17,0,1,0,0,0,0
"3306","2022-07-17",281,2022,7,17,73.9,70.9,7.1,6.4,13,33,81,60.1,0,1,0,0,0,0,0
"3307","2021-03-22",295,2021,3,22,46.2,36.4,10,8.3,15.9,33,54,32,0,0,0,0,0,0,0
"3308","2021-01-08",272,2021,1,8,33.3,24.9,10,7.2,13,33,41,26.1,0,0,0,0,0,0,0
"3309","2020-12-13",265,2020,12,13,53.4,51.3,6.3,9.7,19,25.1,59,46.9,0.06,1,1,0,0,0,0
"3310","2020-11-04",302,2020,11,4,46.4,32.9,10,7.9,13,33,55,37,0,0,0,0,0,0,0
"3311","2020-09-03",363,2020,9,3,70.5,69.3,2.1,7.6,12,33,73,64.9,0.43,1,1,0,0,0,0
"3312","2020-09-12",304,2020,9,12,62.4,49.7,10,12.4,19,24.1,73,59,0.07,0,0,0,0,0,0
"3313","2020-08-19",286,2020,8,19,70.4,62.6,8.8,5.8,11.1,19,78.1,62.6,0,1,0,0,0,0,0
"3314","2020-08-09",283,2020,8,9,71.5,66.9,9.3,7,12,33,78.1,64.9,0,0,0,0,0,0,0
"3315","2020-05-21",212,2020,5,21,48.3,42.3,9.6,6.3,13,33,57,36,0,0,0,0,0,0,0
"3316","2020-06-12",277,2020,6,12,63.1,61.3,3.2,7.9,13,33,70,59,0.04,1,1,0,0,0,0
"3317","2015-07-21",606,2015,7,21,72.6,69.7,3.6,5.4,8.9,33,82,68,0,1,0,0,0,0,0
"3318","2019-12-22",510,2019,12,22,41.3,34.9,9.6,9.1,15,33,46.9,28.9,0,0,0,0,0,0,0
"3319","2020-03-18",298,2020,3,18,43.9,34.2,10,8.3,11.1,33,52,36,0.49,0,0,0,0,0,0
"3320","2019-11-29",425,2019,11,29,40.5,30.5,10,20.1,28.9,44.1,55,37.9,0.09,0,0,0,0,0,0
"3321","2019-07-26",650,2019,7,26,67.1,58.9,9.4,3.4,8.9,33,78.1,59,0,1,0,0,0,0,0
"3322","2019-03-24",466,2019,3,24,39.1,23.6,10,15.5,22,28,46,32,0,0,0,0,0,0,0
"3323","2019-02-20",615,2019,2,20,26.7,10.2,10,7.7,14,18.1,30,19.9,0,0,0,0,0,0,0
"3324","2018-12-18",731,2018,12,18,33.3,18.2,9.6,19.7,28,40,46,26.1,0,0,0,1,0,0,0
"3325","2018-11-14",688,2018,11,14,39.3,20.6,10,16.5,24.1,28.9,61,33.1,1.22,0,0,0,0,0,0
"3326","2018-09-18",740,2018,9,18,71,69.2,8.1,8.7,15.9,22,75.9,68,0.01,0,1,0,0,1,0
"3327","2018-07-18",688,2018,7,18,71.2,66.7,7.9,9,18.1,22.9,77,66.9,0,0,1,0,0,0,0
"3328","2018-04-03",551,2018,4,3,35.3,32.5,9.3,7.5,17.1,21,45,24.1,0.3,0,1,0,0,0,0
"3329","2018-05-06",495,2018,5,6,52.5,49.7,8.1,6.9,11.1,33,66,48.9,0,1,1,0,0,0,0
"3330","2018-02-24",540,2018,2,24,42.3,41.5,5,11.4,21,27,48.9,35.1,0.09,1,1,0,0,0,0
"3331","2013-07-13",575,2013,7,13,67.9,66.3,3.3,6.2,9.9,33,75.9,63,0.01,1,1,0,0,0,0
"3332","2013-05-18",506,2013,5,18,54.6,45.2,10,5.1,12,33,64,44.1,0,0,0,0,0,0,0
"3333","2017-12-10",513,2017,12,10,39,34.6,9,12.3,19,28,42.1,35.1,0.97,0,1,0,0,0,0
"3334","2017-09-14",728,2017,9,14,67.4,67.2,5.1,9,14,33,75,63,0,1,0,0,0,0,0
"3335","2012-12-23",408,2012,12,23,37.8,20.5,10,7.6,21,32.1,42.1,33.1,0.01,0,0,0,0,0,0
"3336","2017-07-26",635,2017,7,26,63.6,58,10,7.4,13,33,72,55,0,0,0,0,0,0,0
"3337","2017-06-16",657,2017,6,16,59.8,52.9,9.9,15.5,22,32.1,66,46.9,0,0,1,0,0,0,0
"3338","2017-05-28",474,2017,5,28,51.8,46.1,9.4,6.1,12,33,63,45,0,0,1,0,0,0,0
"3339","2017-03-25",571,2017,3,25,42.9,36.8,8.2,13.1,18.1,22.9,48,37.4,0,0,0,0,0,0,0
"3340","2017-03-20",750,2017,3,20,39.2,26.3,9.4,21.4,29.9,41,45,33.1,0.36,0,0,1,0,0,0
"3341","2017-02-03",609,2017,2,3,30.9,14,10,9,14,19,44.1,26.1,0,0,0,0,0,0,0
"3342","2017-01-05",552,2017,1,5,36.4,19.7,10,15.4,22.9,33,48,32,0,0,0,0,0,0,0
"3343","2022-09-29",307,2022,9,29,62.9,54.6,10,10.9,18.1,22,71.1,55.9,0,0,0,0,0,0,0
"3344","2022-10-02",244,2022,10,2,60.7,56.3,7.6,20.3,28,39,64.9,55.9,2.44,1,0,0,0,0,10000
"3345","2016-12-08",635,2016,12,8,42.7,35.1,9.8,6.4,15,22.9,46.9,37,0.02,0,0,0,0,0,0
"3346","2016-10-17",585,2016,10,17,64.5,59,8.4,10,17.1,33,72,60.1,0,0,0,0,0,0,0
"3347","2021-04-17",264,2021,4,17,42,37.1,9,16.2,21,31.1,48.9,39,0.18,1,0,0,0,0,10000
"3348","2021-05-27",433,2021,5,27,66.1,60.8,6.8,11,15.9,33,75.9,57,0.04,1,0,0,0,0,10000
"3349","2021-05-28",358,2021,5,28,58,45.8,10,12.2,17.1,24.1,75.9,52,0.02,0,0,0,0,0,0
